Unique ID,Geo Type Name
212833,UHF42
179736,UHF42
179832,UHF42
179817,UHF42
649830,UHF34
518543,UHF42
518639,UHF42
628908,UHF42
629004,UHF42
221869,UHF34
221872,UHF34
179721,UHF42
518965,UHF42
221950,UHF34
743597,CD
336818,CD
643646,CD
667712,CD
174237,UHF34
168682,CD
170275,CD
177346,UHF42
518869,UHF42
628610,UHF42
336817,CD
643647,CD
667711,CD
518591,UHF42
628956,UHF42
628590,UHF42
518880,UHF42
628583,UHF42
518842,UHF42
167558,CD
167676,CD
336814,CD
643644,CD
167526,CD
167644,CD
167674,CD
167556,CD
167630,CD
167512,CD
628926,UHF42
628928,UHF42
628949,UHF42
518554,UHF42
628921,UHF42
518592,UHF42
518556,UHF42
628957,UHF42
178481,UHF42
334073,UHF42
669717,UHF42
649784,UHF42
177190,UHF42
547397,UHF42
518788,Borough
628529,Borough
827616,UHF42
827606,UHF42
827607,UHF42
175431,UHF42
222551,UHF42
222545,UHF42
222605,UHF42
741206,CD
825844,CD
741167,CD
412705,CD
826039,CD
412741,CD
166828,CD
166887,CD
166874,CD
166815,CD
603065,CD
826356,CD
131521,UHF42
628557,UHF42
628558,UHF42
518805,UHF42
518806,UHF42
628595,UHF42
518846,UHF42
518864,UHF42
518874,UHF42
628615,UHF42
166841,CD
603053,CD
603056,CD
518635,UHF42
628443,UHF42
628462,UHF42
518901,UHF42
827479,Borough
130821,UHF42
177279,UHF42
669794,UHF42
177271,UHF42
166918,CD
741299,CD
826359,CD
167582,CD
643628,CD
167595,CD
166002,CD
741086,UHF34
825889,UHF34
172172,UHF34
412558,UHF34
172614,UHF34
171696,UHF34
667310,UHF34
165989,CD
336854,CD
643682,CD
628958,UHF42
629174,UHF42
518717,UHF42
629178,UHF42
518713,UHF42
518727,UHF42
629188,UHF42
221842,UHF34
216461,CD
643640,CD
179821,UHF42
823364,UHF34
174219,UHF34
174236,UHF34
179652,Borough
176610,UHF42
667159,UHF42
130900,UHF42
130914,UHF42
130904,UHF42
518850,UHF42
518881,UHF42
336865,CD
643662,CD
667807,CD
518593,UHF42
518551,Borough
628916,Borough
334076,UHF42
336760,CD
167552,CD
628953,UHF42
628932,UHF42
518564,UHF42
628929,UHF42
178468,UHF42
334034,UHF42
669792,UHF42
649709,UHF42
177344,UHF42
547446,UHF42
547448,UHF42
177292,UHF42
547449,UHF42
177277,UHF42
547404,UHF42
605700,UHF42
669791,UHF42
212956,UHF42
213424,CD
667855,CD
643719,CD
338187,UHF42
221830,UHF34
518501,Borough
131039,UHF42
827834,UHF42
221896,UHF34
221902,UHF34
172665,UHF34
221828,UHF34
667784,CD
167608,CD
336845,CD
166033,CD
336857,CD
667790,CD
130992,UHF42
130985,UHF42
131003,UHF42
131004,UHF42
828181,UHF42
518710,UHF42
629171,UHF42
518702,UHF42
629163,UHF42
629152,Borough
629153,Borough
629181,UHF42
827480,Borough
130822,UHF42
828027,UHF42
131129,UHF42
131033,UHF42
828037,UHF42
131052,UHF42
547388,UHF42
605682,UHF42
174143,UHF34
743677,UHF34
221894,UHF34
221900,UHF34
221895,UHF34
221829,UHF34
743678,UHF34
221919,UHF34
827066,UHF34
827127,UHF42
338198,UHF42
650949,UHF42
338177,UHF42
131043,UHF42
828029,UHF42
827849,UHF42
131063,UHF42
131159,UHF42
131042,UHF42
131139,UHF42
827848,UHF42
177218,UHF42
177154,UHF42
649654,Borough
605656,Borough
649741,UHF42
212695,UHF42
173212,UHF34
173218,UHF34
173150,UHF34
212089,UHF34
338199,UHF42
650058,CD
334111,UHF34
649824,UHF34
174133,UHF34
174210,UHF34
211993,UHF34
334177,UHF34
669613,UHF34
649890,UHF34
174118,UHF34
549913,UHF34
171612,UHF34
602886,UHF34
172170,UHF34
172136,UHF34
412653,UHF34
412652,UHF34
741118,UHF34
221845,UHF34
221857,UHF34
605822,UHF34
179764,Borough
179860,Borough
221938,UHF34
221908,UHF34
166011,CD
167606,CD
174244,UHF34
823355,UHF34
174220,UHF34
669971,CD
167663,CD
167665,CD
518550,Borough
177221,UHF42
605784,UHF42
177213,UHF42
518659,UHF42
213417,CD
643602,CD
518506,UHF42
131143,UHF42
827842,UHF42
131145,UHF42
827844,UHF42
828024,UHF42
827833,UHF42
827824,UHF42
131038,UHF42
221985,UHF34
221984,UHF34
743652,UHF34
650952,UHF42
650926,UHF42
828017,UHF42
827831,UHF42
828033,UHF42
628899,UHF42
131153,UHF42
828022,UHF42
131127,UHF42
131134,UHF42
827854,UHF42
643583,CD
179842,UHF42
823418,UHF34
650054,CD
334337,CD
669816,UHF42
130921,UHF42
130901,UHF42
628609,UHF42
518858,UHF42
628619,UHF42
518878,UHF42
628588,UHF42
336880,CD
643650,CD
643656,CD
213409,CD
643584,CD
667585,CD
518552,UHF42
518590,UHF42
628955,UHF42
628917,UHF42
518580,UHF42
667825,CD
643704,CD
336784,CD
667645,CD
518873,UHF42
628589,UHF42
167631,CD
518553,UHF42
178474,UHF42
649763,UHF42
518571,UHF42
629014,UHF42
667615,CD
336769,CD
643377,UHF42
221854,UHF34
518505,UHF42
518601,UHF42
628870,UHF42
827845,UHF42
828036,UHF42
131028,UHF42
131124,UHF42
131146,UHF42
131050,UHF42
743674,UHF34
827120,UHF42
650923,UHF42
131046,UHF42
177298,UHF42
823321,UHF42
173146,UHF34
605722,UHF42
176556,UHF42
643334,UHF42
667274,UHF42
827065,UHF34
827077,UHF34
827081,UHF34
825967,UHF34
172698,UHF34
825900,UHF34
643551,CD
667519,CD
167510,CD
167628,CD
338274,CD
212830,UHF42
334030,UHF42
669760,UHF42
178426,UHF42
334033,UHF42
178495,UHF42
605840,UHF34
742343,UHF34
823401,UHF34
410926,UHF34
173756,UHF34
173742,UHF34
410881,UHF34
823434,UHF34
742310,UHF34
410944,UHF34
170279,CD
168642,CD
170235,CD
669714,UHF42
177348,UHF42
649787,UHF42
177275,UHF42
177191,UHF42
547491,UHF42
177306,UHF42
212961,UHF42
547493,UHF42
669713,UHF42
628948,UHF42
667849,CD
643716,CD
338189,UHF42
518599,Borough
628964,Borough
628868,Borough
518603,UHF42
131126,UHF42
131030,UHF42
221841,UHF34
743654,UHF34
650953,UHF42
131048,UHF42
628996,UHF42
827839,UHF42
828030,UHF42
828034,UHF42
605787,UHF42
221866,UHF34
518618,UHF42
518504,UHF42
518532,UHF42
827822,UHF42
221980,UHF34
743672,UHF34
221978,UHF34
221979,UHF34
743653,UHF34
827069,UHF34
828041,UHF42
131130,UHF42
518628,UHF42
605665,UHF42
649663,UHF42
605719,UHF42
649717,UHF42
212706,UHF42
177167,UHF42
336605,UHF42
825918,UHF34
827052,UHF34
827071,UHF34
336748,CD
643578,CD
823465,UHF42
212686,UHF42
605831,UHF34
742331,UHF34
334211,CD
649922,CD
177212,UHF42
547461,UHF42
177268,UHF42
823327,Borough
173199,UHF34
547571,UHF34
173216,UHF34
669635,UHF34
667076,UHF42
827053,UHF34
827058,UHF34
338267,CD
179647,Borough
211424,Borough
334238,CD
547689,CD
547655,CD
338279,CD
651029,CD
336887,CD
643715,CD
176568,UHF42
175434,UHF42
336542,UHF42
827102,UHF42
212563,UHF42
131346,UHF42
131362,Borough
131222,UHF42
131236,UHF42
827410,UHF42
629016,UHF42
174144,UHF34
742356,UHF34
742302,UHF34
173162,UHF34
173179,UHF34
174245,UHF34
174261,UHF34
742338,UHF34
216362,CD
412504,UHF42
602777,UHF42
176082,UHF42
740882,Borough
825809,Borough
176039,UHF42
176029,UHF42
216542,CD
216434,CD
216548,CD
825695,UHF42
175339,UHF42
549779,UHF42
740913,UHF42
336858,CD
336729,CD
167744,CD
827046,CD
827022,CD
827004,CD
827003,CD
826360,CD
131148,UHF42
828038,UHF42
649931,CD
334220,CD
606063,CD
547638,CD
338262,CD
651012,CD
338250,CD
338305,CD
167611,CD
176588,UHF42
336602,UHF42
175433,UHF42
336539,UHF42
667280,UHF42
667154,UHF42
175429,UHF42
176563,UHF42
643355,UHF42
827116,UHF42
827146,Borough
602751,UHF42
549808,UHF42
667281,UHF42
667155,UHF42
175303,UHF42
175387,UHF42
518685,UHF42
629029,UHF42
828066,UHF42
827411,UHF42
518645,Borough
171614,UHF34
827852,UHF42
605754,UHF42
177141,UHF42
212670,UHF42
649696,UHF42
338183,UHF42
650933,UHF42
172713,UHF34
825858,UHF34
827051,UHF34
177148,UHF42
212677,UHF42
177159,UHF42
823318,UHF42
212826,UHF42
606042,CD
168500,CD
214155,CD
547742,CD
547688,CD
547692,CD
547694,CD
669903,CD
214125,CD
605946,CD
651018,CD
338280,CD
651030,CD
651028,CD
167571,CD
827134,UHF42
651020,CD
336785,CD
667826,CD
175455,UHF42
667286,UHF42
175435,UHF42
667166,UHF42
667058,UHF42
176558,UHF42
549814,UHF42
667059,UHF42
518666,UHF42
629013,UHF42
131343,UHF42
131237,UHF42
131257,UHF42
518655,UHF42
629020,UHF42
667100,UHF42
670925,UHF34
122155,UHF34
334283,CD
547704,CD
606000,CD
547706,CD
549400,UHF34
605303,UHF34
670906,UHF34
602871,UHF34
602758,UHF42
518840,UHF42
628581,UHF42
122145,UHF34
605293,UHF34
122141,UHF34
605289,UHF34
650063,CD
669977,CD
669980,CD
650066,CD
334313,CD
669981,CD
606024,CD
670920,UHF34
549386,UHF34
549375,UHF34
122127,UHF34
670916,UHF34
549907,UHF34
518845,UHF42
518855,UHF42
628593,UHF42
827608,UHF42
827609,UHF42
827619,UHF42
629010,Borough
131245,UHF42
827430,Borough
827875,UHF42
131294,UHF42
827906,UHF42
827886,UHF42
518658,UHF42
629023,UHF42
518689,UHF42
518679,UHF42
629012,Borough
549825,UHF42
643316,Borough
176572,UHF42
336554,UHF42
171686,UHF34
211781,UHF34
168490,CD
168608,CD
547710,CD
171669,UHF34
628584,UHF42
518839,Borough
518843,UHF42
518871,UHF42
628612,UHF42
130893,UHF42
130924,UHF42
130978,Borough
827517,UHF42
629054,UHF42
518647,Borough
131266,Borough
131240,UHF42
827406,UHF42
178480,UHF42
628946,UHF42
518581,UHF42
518677,UHF42
629042,UHF42
167679,CD
213422,CD
518533,UHF42
828042,UHF42
131152,UHF42
827851,UHF42
628994,UHF42
131056,UHF42
177220,UHF42
669632,UHF34
547572,UHF34
605868,UHF34
338211,UHF42
827070,UHF34
167637,CD
212697,UHF42
178438,UHF42
410902,UHF34
168638,CD
170233,CD
168487,CD
168605,CD
168473,CD
168591,CD
547659,CD
518652,UHF42
828091,UHF42
827423,UHF42
827425,UHF42
518670,UHF42
170270,CD
168659,CD
649988,CD
669902,CD
170240,CD
649946,CD
334241,CD
334331,CD
669950,CD
168456,CD
214111,CD
605904,CD
122156,UHF34
549401,UHF34
605304,UHF34
670905,UHF34
175269,UHF42
643378,UHF42
628621,UHF42
827591,UHF42
827622,UHF42
130940,UHF42
130963,UHF42
629045,UHF42
827828,UHF42
131061,UHF42
131167,Borough
131071,Borough
131137,UHF42
827846,UHF42
518595,Borough
518499,Borough
826345,CD
167701,CD
550116,CD
165813,CD
550038,CD
667791,CD
177300,UHF42
212955,UHF42
547475,UHF42
669731,UHF42
547386,UHF42
669818,UHF42
411100,CD
547555,UHF34
742350,UHF34
334080,UHF34
174246,UHF34
173600,UHF34
547561,UHF34
173139,UHF34
547496,UHF34
547554,UHF34
547470,UHF42
605766,UHF42
628989,UHF42
628893,UHF42
518538,UHF42
740937,UHF42
825721,UHF42
176669,UHF42
825694,UHF42
825808,Borough
825754,UHF42
667533,CD
549862,UHF42
602778,UHF42
179273,Borough
549745,Borough
667263,UHF42
549778,UHF42
518854,UHF42
628605,UHF42
518865,UHF42
628606,UHF42
628576,Borough
628616,UHF42
518836,Borough
628577,Borough
827578,Borough
177901,UHF42
823341,Borough
605768,UHF42
823221,UHF42
212084,UHF34
823267,UHF42
827060,UHF34
172691,UHF34
643599,CD
212827,UHF42
649689,UHF42
173758,UHF34
823386,UHF34
214154,CD
168599,CD
168481,CD
214136,CD
547685,CD
338288,CD
651038,CD
338277,CD
338253,CD
336494,UHF42
643322,UHF42
667173,UHF42
518667,UHF42
175314,UHF42
549829,UHF42
336590,UHF42
650033,CD
334322,CD
606012,CD
669948,CD
168457,CD
168575,CD
214112,CD
547611,CD
643417,UHF42
131293,UHF42
827867,Borough
131303,UHF42
827907,UHF42
131282,UHF42
131279,UHF42
827897,UHF42
131272,UHF42
131283,UHF42
827885,UHF42
825780,UHF42
667273,UHF42
667147,UHF42
176630,UHF42
336601,UHF42
336538,UHF42
643431,UHF42
667279,UHF42
176525,UHF42
643368,UHF42
667153,UHF42
176605,UHF42
176521,UHF42
667129,UHF42
175443,UHF42
827566,UHF42
827545,UHF42
130371,UHF42
628386,Borough
131241,UHF42
827892,UHF42
131276,UHF42
131287,UHF42
827890,UHF42
131289,UHF42
827881,UHF42
827874,UHF42
131297,UHF42
827879,UHF42
131278,UHF42
827900,UHF42
827902,UHF42
175251,UHF42
602716,UHF42
176623,UHF42
212446,UHF42
212448,UHF42
827549,UHF42
130387,UHF42
827541,UHF42
130375,UHF42
518766,UHF42
628409,UHF42
827490,UHF42
828168,UHF42
828159,UHF42
828177,UHF42
518770,UHF42
628416,UHF42
518741,Borough
518780,UHF42
628425,UHF42
827491,UHF42
130995,UHF42
828194,UHF42
828184,UHF42
130984,UHF42
828193,UHF42
828169,UHF42
828172,UHF42
130957,UHF42
130958,UHF42
130967,UHF42
130943,UHF42
827513,UHF42
827502,UHF42
130947,UHF42
827523,UHF42
827522,UHF42
827512,UHF42
130976,Borough
602850,UHF34
130991,UHF42
131015,UHF42
547560,UHF34
605856,UHF34
547562,UHF34
605802,UHF34
547506,UHF34
742288,UHF34
173634,UHF34
173648,UHF34
173683,UHF34
173649,UHF34
742354,UHF34
174193,UHF34
334055,UHF42
669735,UHF42
177321,UHF42
177313,UHF42
178447,UHF42
179648,Borough
333938,Borough
169530,CD
169471,CD
518528,UHF42
518500,Borough
518518,UHF42
628979,UHF42
827462,UHF42
827451,UHF42
628904,UHF42
628903,UHF42
628999,UHF42
131298,UHF42
827911,UHF42
131284,UHF42
131314,Borough
131288,UHF42
827873,UHF42
131270,UHF42
827887,UHF42
827880,UHF42
643327,UHF42
602767,UHF42
212293,UHF42
176526,UHF42
336541,UHF42
643383,UHF42
827530,UHF42
130372,UHF42
518775,UHF42
628420,UHF42
628406,UHF42
518761,UHF42
131000,UHF42
130982,UHF42
828174,UHF42
130996,UHF42
828188,UHF42
828160,UHF42
130952,UHF42
130890,UHF42
130959,UHF42
827888,UHF42
131295,UHF42
827908,UHF42
827898,UHF42
131305,UHF42
131274,UHF42
827877,UHF42
175249,UHF42
825987,UHF42
175267,UHF42
176527,UHF42
643374,UHF42
667285,UHF42
667165,UHF42
336490,UHF42
130355,UHF42
827543,UHF42
827571,UHF42
827553,UHF42
518762,UHF42
827514,UHF42
131007,UHF42
131017,UHF42
828164,UHF42
130949,UHF42
827486,UHF42
828166,UHF42
130983,UHF42
828189,UHF42
828187,UHF42
131009,UHF42
130990,UHF42
130951,UHF42
130953,UHF42
827495,UHF42
827506,UHF42
130961,UHF42
130935,UHF42
827508,UHF42
151392,UHF42
130981,UHF42
131019,UHF42
828197,UHF42
168458,CD
649981,CD
605983,CD
649909,CD
168413,CD
213773,CD
334240,CD
334330,CD
170331,CD
669955,CD
334324,CD
131016,UHF42
151410,UHF42
151428,Borough
131024,Borough
828162,UHF42
130994,UHF42
828183,UHF42
151399,UHF42
151398,UHF42
151409,UHF42
151419,UHF42
151420,UHF42
213810,CD
649933,CD
168418,CD
649969,CD
334312,CD
549895,UHF34
549897,UHF34
412609,UHF34
825901,UHF34
741074,UHF34
741029,UHF34
825968,UHF34
603006,CD
667857,CD
165917,CD
165799,CD
213589,CD
131304,UHF42
179283,Borough
338215,UHF34
338230,UHF34
602688,Borough
211391,Borough
549750,Borough
667143,UHF42
175304,UHF42
667137,UHF42
212556,UHF42
549804,UHF42
826344,CD
412783,CD
170263,CD
650015,CD
168688,CD
168670,CD
334316,CD
826003,CD
412792,CD
412795,CD
216551,CD
216552,CD
216521,CD
602720,UHF42
825779,UHF42
176061,UHF42
412471,UHF42
740936,UHF42
743701,UHF42
211760,UHF34
171666,UHF34
334058,UHF42
669732,UHF42
130934,UHF42
827503,UHF42
130989,UHF42
828178,UHF42
151430,Borough
151414,UHF42
828156,Borough
151400,UHF42
649984,CD
213791,CD
650005,CD
213802,CD
823547,CD
667851,CD
550047,CD
550045,CD
602988,CD
131277,UHF42
131308,UHF42
827891,UHF42
827869,Borough
827901,UHF42
828102,UHF42
131318,UHF42
131154,UHF42
827843,UHF42
827825,UHF42
828016,UHF42
825696,UHF42
628582,UHF42
518841,UHF42
130916,UHF42
827494,UHF42
827419,UHF42
827893,UHF42
131300,UHF42
131286,UHF42
827889,UHF42
131290,UHF42
827903,UHF42
131275,UHF42
827878,UHF42
643375,UHF42
825738,UHF42
212309,UHF42
176510,UHF42
667063,UHF42
130374,UHF42
827563,UHF42
827552,UHF42
518745,UHF42
628408,UHF42
827509,UHF42
131002,UHF42
828180,UHF42
827882,UHF42
827896,UHF42
131312,Borough
828028,UHF42
131135,UHF42
828154,Borough
518708,UHF42
518701,UHF42
629193,UHF42
629194,UHF42
629162,UHF42
131320,UHF42
643550,CD
667520,CD
165976,CD
167569,CD
165987,CD
167580,CD
550027,CD
550029,CD
605349,CD
121687,CD
549447,CD
670901,CD
671091,CD
131160,UHF42
131072,Borough
131168,Borough
828018,UHF42
130980,UHF42
828190,UHF42
828165,UHF42
827505,UHF42
171616,UHF34
131012,UHF42
828158,UHF42
151406,UHF42
213770,CD
823168,CD
168410,CD
650011,CD
667617,CD
550131,CD
827871,UHF42
131268,UHF42
828046,UHF42
131131,UHF42
131035,UHF42
827830,UHF42
131060,UHF42
131156,UHF42
629165,UHF42
643598,CD
667616,CD
166003,CD
167596,CD
165944,CD
828023,UHF42
131133,UHF42
131037,UHF42
131068,UHF42
151404,UHF42
131020,UHF42
828198,UHF42
518737,UHF42
629167,UHF42
518706,UHF42
629160,UHF42
165922,CD
550083,CD
828348,Borough
828353,Borough
131164,UHF42
827863,UHF42
828044,UHF42
827853,UHF42
131458,Borough
131421,UHF42
131452,UHF42
151574,Borough
151478,Borough
151448,UHF42
151544,UHF42
333941,Borough
178423,UHF42
178517,UHF42
669796,UHF42
213971,CD
669928,CD
170222,CD
170340,CD
213989,CD
170322,CD
170204,CD
334315,CD
334189,CD
649902,CD
669601,CD
669943,CD
168645,CD
334190,CD
669600,CD
334319,CD
650030,CD
669944,CD
170309,CD
213958,CD
827441,UHF42
827835,UHF42
827856,UHF42
178489,UHF42
179728,UHF42
179824,UHF42
179762,Borough
179745,UHF42
669712,UHF34
211980,UHF34
518596,Borough
518539,UHF42
518613,UHF42
518517,UHF42
518614,UHF42
628971,UHF42
628875,UHF42
628882,UHF42
628978,UHF42
211772,UHF34
172119,UHF34
172104,UHF34
412557,UHF34
412553,UHF34
172125,UHF34
412602,UHF34
741067,UHF34
412037,UHF34
221797,UHF34
221886,UHF34
221821,UHF34
221824,UHF34
173721,UHF34
173757,UHF34
823389,UHF34
742301,UHF34
669949,CD
172237,UHF34
412651,UHF34
602924,UHF34
825859,UHF34
213594,CD
602985,CD
165815,CD
165933,CD
131269,UHF42
131307,UHF42
827910,UHF42
131271,UHF42
827872,UHF42
131299,UHF42
131163,UHF42
131057,UHF42
131036,UHF42
828045,UHF42
131067,UHF42
828053,UHF42
827862,UHF42
151405,UHF42
518705,UHF42
518707,UHF42
518728,UHF42
629197,UHF42
518698,UHF42
827504,UHF42
828157,UHF42
828195,UHF42
151421,UHF42
213765,CD
605929,CD
823189,CD
168429,CD
605965,CD
168401,CD
827870,UHF42
131285,UHF42
131267,UHF42
131333,UHF42
131315,UHF42
827829,UHF42
828020,UHF42
131034,UHF42
131055,UHF42
151383,UHF42
130997,UHF42
130979,UHF42
518734,UHF42
629164,UHF42
518696,UHF42
643571,CD
336755,CD
667586,CD
518646,Borough
167681,CD
167563,CD
667843,CD
221860,UHF34
221906,UHF34
743675,UHF34
221846,UHF34
221859,UHF34
827072,UHF34
827145,Borough
823330,Borough
173142,UHF34
212081,UHF34
338170,Borough
827074,UHF34
827050,UHF34
605659,Borough
211423,Borough
410935,UHF34
173768,UHF34
410962,UHF34
605888,UHF34
823356,UHF34
742388,UHF34
605816,UHF34
742316,UHF34
167622,CD
667047,Borough
549958,UHF34
669918,CD
549380,UHF34
122143,UHF34
670918,UHF34
518838,Borough
629011,Borough
651031,CD
338299,CD
166027,CD
167620,CD
176590,UHF42
667467,UHF34
669905,CD
649991,CD
170243,CD
649997,CD
547751,CD
669912,CD
122137,UHF34
670924,UHF34
171606,UHF34
518879,UHF42
628620,UHF42
827909,UHF42
828196,UHF42
827515,UHF42
828186,UHF42
131018,UHF42
168426,CD
213786,CD
823198,CD
823559,CD
649998,CD
165850,CD
165968,CD
629161,UHF42
629168,UHF42
518736,UHF42
629166,UHF42
828065,UHF42
165992,CD
165945,CD
165827,CD
550080,CD
670883,CD
605326,CD
121693,CD
131029,UHF42
131125,UHF42
131031,UHF42
828015,UHF42
151440,UHF42
151536,UHF42
151451,UHF42
799824,UHF42
315668,UHF42
130742,UHF42
799819,UHF42
799837,UHF42
799817,UHF42
315642,UHF42
799826,UHF42
827516,UHF42
667827,CD
121677,CD
131151,UHF42
131065,UHF42
131161,UHF42
827860,UHF42
131045,UHF42
131027,UHF42
131123,UHF42
131449,UHF42
151555,UHF42
151565,UHF42
151545,UHF42
151449,UHF42
130761,UHF42
315676,UHF42
799853,UHF42
315638,UHF42
799833,UHF42
130969,UHF42
827493,UHF42
130938,UHF42
130931,UHF42
827524,UHF42
602962,CD
336754,CD
336790,CD
603000,CD
550059,CD
165926,CD
165808,CD
550023,CD
550021,CD
827899,UHF42
131306,UHF42
131296,UHF42
131344,UHF42
131008,UHF42
518735,UHF42
629196,UHF42
667652,CD
165985,CD
165820,CD
213599,CD
213629,CD
603090,CD
550147,CD
549454,CD
131066,UHF42
131162,UHF42
828052,UHF42
827861,UHF42
130970,UHF42
167649,CD
167531,CD
154580,CD
605804,UHF34
173701,UHF34
173751,UHF34
179841,UHF42
179851,UHF42
179822,UHF42
179858,Borough
151609,UHF42
628510,UHF42
518931,Borough
518942,UHF42
827403,UHF42
827402,UHF42
131262,Borough
828074,UHF42
131340,UHF42
518587,UHF42
628923,UHF42
628951,UHF42
628912,Borough
518586,UHF42
629191,UHF42
518692,Borough
518721,UHF42
629182,UHF42
518691,Borough
629192,UHF42
518720,UHF42
131064,UHF42
131128,UHF42
828025,UHF42
131447,UHF42
151553,UHF42
151458,UHF42
151532,UHF42
151447,UHF42
151457,UHF42
315664,UHF42
130778,Borough
130759,UHF42
799841,UHF42
315665,UHF42
799842,UHF42
799820,UHF42
315675,UHF42
315654,UHF42
799831,UHF42
315650,UHF42
165763,CD
643624,CD
827498,UHF42
827501,UHF42
130968,UHF42
130946,UHF42
130936,UHF42
130971,UHF42
130942,UHF42
827497,UHF42
827518,UHF42
827526,UHF42
130933,UHF42
165758,CD
741116,UHF34
172747,UHF34
336714,UHF34
549983,UHF34
741117,UHF34
816895,UHF42
816859,UHF42
816882,UHF42
816836,UHF42
816752,CD
154563,CD
151653,UHF42
170285,CD
213934,CD
177801,UHF42
168517,CD
169284,CD
169326,CD
170447,CD
315670,UHF42
130735,UHF42
130773,UHF42
130765,UHF42
130764,UHF42
315669,UHF42
315641,UHF42
799825,UHF42
602989,CD
130948,UHF42
130962,UHF42
827489,UHF42
827496,UHF42
130941,UHF42
827507,UHF42
827485,Borough
643603,CD
826017,CD
213271,CD
603079,CD
643639,CD
336811,CD
816857,UHF42
816865,UHF42
179667,Borough
799818,UHF42
315648,UHF42
799856,UHF42
315679,UHF42
315659,UHF42
315637,Borough
799867,Borough
130736,UHF42
165826,CD
213605,CD
550077,CD
121690,CD
670898,CD
828014,UHF42
315661,UHF42
315639,UHF42
130954,UHF42
827519,UHF42
130939,UHF42
130964,UHF42
827487,UHF42
643633,CD
167673,CD
167555,CD
167537,CD
167655,CD
412585,UHF34
741050,UHF34
172725,UHF34
172079,UHF34
741051,UHF34
816861,UHF42
816854,UHF42
816833,UHF42
816782,CD
154564,CD
816853,UHF42
667657,CD
741056,UHF34
825919,UHF34
151651,UHF42
816899,UHF42
816824,UHF42
816800,CD
816743,CD
816711,CD
816744,CD
816772,CD
177807,UHF42
742278,UHF42
177230,UHF42
334206,CD
799815,UHF42
315645,UHF42
130751,UHF42
549923,UHF34
828089,UHF42
151479,UHF42
151497,UHF42
151507,UHF42
628417,UHF42
518744,UHF42
518751,UHF42
221975,UHF34
650940,UHF42
643620,CD
336874,CD
827483,Borough
213279,CD
213247,CD
167521,CD
167639,CD
816890,UHF42
816729,CD
816730,CD
816867,UHF42
816788,CD
816912,CD
816813,CD
151628,UHF42
154603,CD
154616,CD
151668,Borough
334255,CD
173178,UHF34
173184,UHF34
173626,UHF34
333990,UHF42
742200,UHF42
177259,UHF42
177805,UHF42
742431,CD
334032,UHF42
334035,UHF42
177781,UHF42
177235,UHF42
547405,UHF42
799865,Borough
130745,UHF42
130770,UHF42
130749,UHF42
130760,UHF42
130690,UHF42
130712,UHF42
131379,UHF42
131375,UHF42
151524,Borough
151494,UHF42
151505,UHF42
151515,UHF42
151491,UHF42
151484,UHF42
151495,UHF42
518759,UHF42
628401,UHF42
518760,UHF42
628405,UHF42
628394,UHF42
130382,UHF42
827574,Borough
827534,UHF42
549941,UHF34
741075,UHF34
171644,UHF34
171648,UHF34
172090,UHF34
172736,UHF34
518730,UHF42
628952,UHF42
628913,Borough
518565,UHF42
667202,UHF42
176576,UHF42
176575,UHF42
643421,UHF42
216293,CD
216294,CD
643670,CD
174233,UHF34
174211,UHF34
174227,UHF34
823406,UHF34
823394,UHF34
823451,UHF34
823388,UHF34
649682,UHF42
177341,UHF42
178475,UHF42
177331,UHF42
178465,UHF42
334028,UHF42
649739,UHF42
336764,CD
643592,CD
165990,CD
667261,UHF42
212441,UHF42
130897,UHF42
130918,UHF42
518853,UHF42
518835,Borough
643395,UHF42
167667,CD
213458,CD
336853,CD
667783,CD
667789,CD
643686,CD
213440,CD
667759,CD
213414,CD
643593,CD
667603,CD
336727,CD
518547,Borough
518548,Borough
628942,UHF42
178454,UHF42
178455,UHF42
333995,UHF42
669795,UHF42
178476,UHF42
649766,UHF42
212944,UHF42
177206,UHF42
177290,UHF42
605703,UHF42
669797,UHF42
547412,UHF42
130755,UHF42
130694,UHF42
130705,UHF42
131324,UHF42
131337,UHF42
828072,UHF42
828063,UHF42
131347,UHF42
151488,UHF42
151511,UHF42
151499,UHF42
151501,UHF42
151483,UHF42
151490,UHF42
518764,UHF42
628411,UHF42
628391,UHF42
518748,UHF42
518755,UHF42
628400,UHF42
518776,UHF42
628421,UHF42
518784,UHF42
518753,UHF42
336587,UHF42
650962,UHF42
338174,UHF42
338202,UHF42
650931,UHF42
130750,UHF42
130743,UHF42
130774,UHF42
130716,UHF42
130732,Borough
171635,UHF34
336642,UHF34
828078,UHF42
131380,UHF42
151489,UHF42
151526,Borough
151500,UHF42
151510,UHF42
518765,UHF42
518754,UHF42
518785,UHF42
130786,Borough
130376,UHF42
171652,UHF34
172094,UHF34
172740,UHF34
172723,UHF34
179292,Borough
336775,CD
827561,UHF42
827568,UHF42
130365,UHF42
130396,UHF42
130358,UHF42
130386,UHF42
171633,UHF34
172075,UHF34
336636,UHF34
221825,UHF34
221891,UHF34
338169,Borough
167565,CD
167683,CD
643722,CD
667861,CD
130367,UHF42
827559,UHF42
827556,UHF42
130360,UHF42
827555,UHF42
827544,UHF42
130370,UHF42
130391,UHF42
130392,UHF42
130784,Borough
166031,CD
167624,CD
336893,CD
643721,CD
667862,CD
172581,UHF34
336634,UHF34
643464,UHF34
667345,UHF34
